date_id,full_date,year,quarter,month,month_name,day,day_of_year,day_of_week,week_of_year,day_name,quarter_name,month_abbr,year_month
20240227,2024-02-27,2024,1,2,February,27,58,2,9,Tuesday,Q1,Feb,2024-02
20240228,2024-02-28,2024,1,2,February,28,59,3,9,Wednesday,Q1,Feb,2024-02
20240229,2024-02-29,2024,1,2,February,29,60,4,9,Thursday,Q1,Feb,2024-02
20240301,2024-03-01,2024,1,3,March,1,61,5,9,Friday,Q1,Mar,2024-03
20240302,2024-03-02,2024,1,3,March,2,62,6,9,Saturday,Q1,Mar,2024-03
20240303,2024-03-03,2024,1,3,March,3,63,7,9,Sunday,Q1,Mar,2024-03
20240304,2024-03-04,2024,1,3,March,4,64,1,10,Monday,Q1,Mar,2024-03
20240305,2024-03-05,2024,1,3,March,5,65,2,10,Tuesday,Q1,Mar,2024-03
20240306,2024-03-06,2024,1,3,March,6,66,3,10,Wednesday,Q1,Mar,2024-03
20240307,2024-03-07,2024,1,3,March,7,67,4,10,Thursday,Q1,Mar,2024-03
20240308,2024-03-08,2024,1,3,March,8,68,5,10,Friday,Q1,Mar,2024-03
20240309,2024-03-09,2024,1,3,March,9,69,6,10,Saturday,Q1,Mar,2024-03
20240310,2024-03-10,2024,1,3,March,10,70,7,10,Sunday,Q1,Mar,2024-03
20240311,2024-03-11,2024,1,3,March,11,71,1,11,Monday,Q1,Mar,2024-03
20240312,2024-03-12,2024,1,3,March,12,72,2,11,Tuesday,Q1,Mar,2024-03
20240313,2024-03-13,2024,1,3,March,13,73,3,11,Wednesday,Q1,Mar,2024-03
20240314,2024-03-14,2024,1,3,March,14,74,4,11,Thursday,Q1,Mar,2024-03
20240315,2024-03-15,2024,1,3,March,15,75,5,11,Friday,Q1,Mar,2024-03
20240316,2024-03-16,2024,1,3,March,16,76,6,11,Saturday,Q1,Mar,2024-03
20240317,2024-03-17,2024,1,3,March,17,77,7,11,Sunday,Q1,Mar,2024-03
20240318,2024-03-18,2024,1,3,March,18,78,1,12,Monday,Q1,Mar,2024-03
20240319,2024-03-19,2024,1,3,March,19,79,2,12,Tuesday,Q1,Mar,2024-03
20240320,2024-03-20,2024,1,3,March,20,80,3,12,Wednesday,Q1,Mar,2024-03
20240321,2024-03-21,2024,1,3,March,21,81,4,12,Thursday,Q1,Mar,2024-03
20240322,2024-03-22,2024,1,3,March,22,82,5,12,Friday,Q1,Mar,2024-03
20240323,2024-03-23,2024,1,3,March,23,83,6,12,Saturday,Q1,Mar,2024-03
20240324,2024-03-24,2024,1,3,March,24,84,7,12,Sunday,Q1,Mar,2024-03
20240325,2024-03-25,2024,1,3,March,25,85,1,13,Monday,Q1,Mar,2024-03
20240326,2024-03-26,2024,1,3,March,26,86,2,13,Tuesday,Q1,Mar,2024-03
20240327,2024-03-27,2024,1,3,March,27,87,3,13,Wednesday,Q1,Mar,2024-03
20240328,2024-03-28,2024,1,3,March,28,88,4,13,Thursday,Q1,Mar,2024-03
20240329,2024-03-29,2024,1,3,March,29,89,5,13,Friday,Q1,Mar,2024-03
20240330,2024-03-30,2024,1,3,March,30,90,6,13,Saturday,Q1,Mar,2024-03
20240331,2024-03-31,2024,1,3,March,31,91,7,13,Sunday,Q1,Mar,2024-03
20240401,2024-04-01,2024,2,4,April,1,92,1,14,Monday,Q2,Apr,2024-04
20240402,2024-04-02,2024,2,4,April,2,93,2,14,Tuesday,Q2,Apr,2024-04
20240403,2024-04-03,2024,2,4,April,3,94,3,14,Wednesday,Q2,Apr,2024-04
20240404,2024-04-04,2024,2,4,April,4,95,4,14,Thursday,Q2,Apr,2024-04
20240405,2024-04-05,2024,2,4,April,5,96,5,14,Friday,Q2,Apr,2024-04
20240406,2024-04-06,2024,2,4,April,6,97,6,14,Saturday,Q2,Apr,2024-04
20240407,2024-04-07,2024,2,4,April,7,98,7,14,Sunday,Q2,Apr,2024-04
20240408,2024-04-08,2024,2,4,April,8,99,1,15,Monday,Q2,Apr,2024-04
20240409,2024-04-09,2024,2,4,April,9,100,2,15,Tuesday,Q2,Apr,2024-04
20240410,2024-04-10,2024,2,4,April,10,101,3,15,Wednesday,Q2,Apr,2024-04
20240411,2024-04-11,2024,2,4,April,11,102,4,15,Thursday,Q2,Apr,2024-04
20240412,2024-04-12,2024,2,4,April,12,103,5,15,Friday,Q2,Apr,2024-04
20240413,2024-04-13,2024,2,4,April,13,104,6,15,Saturday,Q2,Apr,2024-04
20240414,2024-04-14,2024,2,4,April,14,105,7,15,Sunday,Q2,Apr,2024-04
20240415,2024-04-15,2024,2,4,April,15,106,1,16,Monday,Q2,Apr,2024-04
20240416,2024-04-16,2024,2,4,April,16,107,2,16,Tuesday,Q2,Apr,2024-04
20240417,2024-04-17,2024,2,4,April,17,108,3,16,Wednesday,Q2,Apr,2024-04
20240418,2024-04-18,2024,2,4,April,18,109,4,16,Thursday,Q2,Apr,2024-04
20240419,2024-04-19,2024,2,4,April,19,110,5,16,Friday,Q2,Apr,2024-04
20240420,2024-04-20,2024,2,4,April,20,111,6,16,Saturday,Q2,Apr,2024-04
20240421,2024-04-21,2024,2,4,April,21,112,7,16,Sunday,Q2,Apr,2024-04
20240422,2024-04-22,2024,2,4,April,22,113,1,17,Monday,Q2,Apr,2024-04
20240423,2024-04-23,2024,2,4,April,23,114,2,17,Tuesday,Q2,Apr,2024-04
20240424,2024-04-24,2024,2,4,April,24,115,3,17,Wednesday,Q2,Apr,2024-04
20240425,2024-04-25,2024,2,4,April,25,116,4,17,Thursday,Q2,Apr,2024-04
20240426,2024-04-26,2024,2,4,April,26,117,5,17,Friday,Q2,Apr,2024-04
20240427,2024-04-27,2024,2,4,April,27,118,6,17,Saturday,Q2,Apr,2024-04
20240428,2024-04-28,2024,2,4,April,28,119,7,17,Sunday,Q2,Apr,2024-04
20240429,2024-04-29,2024,2,4,April,29,120,1,18,Monday,Q2,Apr,2024-04
20240430,2024-04-30,2024,2,4,April,30,121,2,18,Tuesday,Q2,Apr,2024-04
20240501,2024-05-01,2024,2,5,May,1,122,3,18,Wednesday,Q2,May,2024-05
20240502,2024-05-02,2024,2,5,May,2,123,4,18,Thursday,Q2,May,2024-05
20240503,2024-05-03,2024,2,5,May,3,124,5,18,Friday,Q2,May,2024-05
20240504,2024-05-04,2024,2,5,May,4,125,6,18,Saturday,Q2,May,2024-05
20240505,2024-05-05,2024,2,5,May,5,126,7,18,Sunday,Q2,May,2024-05
20240506,2024-05-06,2024,2,5,May,6,127,1,19,Monday,Q2,May,2024-05
20240507,2024-05-07,2024,2,5,May,7,128,2,19,Tuesday,Q2,May,2024-05
20240508,2024-05-08,2024,2,5,May,8,129,3,19,Wednesday,Q2,May,2024-05
20240509,2024-05-09,2024,2,5,May,9,130,4,19,Thursday,Q2,May,2024-05
20240510,2024-05-10,2024,2,5,May,10,131,5,19,Friday,Q2,May,2024-05
20240511,2024-05-11,2024,2,5,May,11,132,6,19,Saturday,Q2,May,2024-05
20240512,2024-05-12,2024,2,5,May,12,133,7,19,Sunday,Q2,May,2024-05
20240513,2024-05-13,2024,2,5,May,13,134,1,20,Monday,Q2,May,2024-05
20240514,2024-05-14,2024,2,5,May,14,135,2,20,Tuesday,Q2,May,2024-05
20240515,2024-05-15,2024,2,5,May,15,136,3,20,Wednesday,Q2,May,2024-05
20240516,2024-05-16,2024,2,5,May,16,137,4,20,Thursday,Q2,May,2024-05
20240517,2024-05-17,2024,2,5,May,17,138,5,20,Friday,Q2,May,2024-05
20240518,2024-05-18,2024,2,5,May,18,139,6,20,Saturday,Q2,May,2024-05
20240519,2024-05-19,2024,2,5,May,19,140,7,20,Sunday,Q2,May,2024-05
20240520,2024-05-20,2024,2,5,May,20,141,1,21,Monday,Q2,May,2024-05
20240521,2024-05-21,2024,2,5,May,21,142,2,21,Tuesday,Q2,May,2024-05
20240522,2024-05-22,2024,2,5,May,22,143,3,21,Wednesday,Q2,May,2024-05
20240523,2024-05-23,2024,2,5,May,23,144,4,21,Thursday,Q2,May,2024-05
20240524,2024-05-24,2024,2,5,May,24,145,5,21,Friday,Q2,May,2024-05
20240525,2024-05-25,2024,2,5,May,25,146,6,21,Saturday,Q2,May,2024-05
20240526,2024-05-26,2024,2,5,May,26,147,7,21,Sunday,Q2,May,2024-05
20240527,2024-05-27,2024,2,5,May,27,148,1,22,Monday,Q2,May,2024-05
20240528,2024-05-28,2024,2,5,May,28,149,2,22,Tuesday,Q2,May,2024-05
20240529,2024-05-29,2024,2,5,May,29,150,3,22,Wednesday,Q2,May,2024-05
20240530,2024-05-30,2024,2,5,May,30,151,4,22,Thursday,Q2,May,2024-05
20240531,2024-05-31,2024,2,5,May,31,152,5,22,Friday,Q2,May,2024-05
20240601,2024-06-01,2024,2,6,June,1,153,6,22,Saturday,Q2,Jun,2024-06
20240602,2024-06-02,2024,2,6,June,2,154,7,22,Sunday,Q2,Jun,2024-06
20240603,2024-06-03,2024,2,6,June,3,155,1,23,Monday,Q2,Jun,2024-06
20240604,2024-06-04,2024,2,6,June,4,156,2,23,Tuesday,Q2,Jun,2024-06
20240605,2024-06-05,2024,2,6,June,5,157,3,23,Wednesday,Q2,Jun,2024-06
20240606,2024-06-06,2024,2,6,June,6,158,4,23,Thursday,Q2,Jun,2024-06
20240607,2024-06-07,2024,2,6,June,7,159,5,23,Friday,Q2,Jun,2024-06
20240608,2024-06-08,2024,2,6,June,8,160,6,23,Saturday,Q2,Jun,2024-06
20240609,2024-06-09,2024,2,6,June,9,161,7,23,Sunday,Q2,Jun,2024-06
20240610,2024-06-10,2024,2,6,June,10,162,1,24,Monday,Q2,Jun,2024-06
20240611,2024-06-11,2024,2,6,June,11,163,2,24,Tuesday,Q2,Jun,2024-06
20240612,2024-06-12,2024,2,6,June,12,164,3,24,Wednesday,Q2,Jun,2024-06
20240613,2024-06-13,2024,2,6,June,13,165,4,24,Thursday,Q2,Jun,2024-06
20240614,2024-06-14,2024,2,6,June,14,166,5,24,Friday,Q2,Jun,2024-06
20240615,2024-06-15,2024,2,6,June,15,167,6,24,Saturday,Q2,Jun,2024-06
20240616,2024-06-16,2024,2,6,June,16,168,7,24,Sunday,Q2,Jun,2024-06
20240617,2024-06-17,2024,2,6,June,17,169,1,25,Monday,Q2,Jun,2024-06
20240618,2024-06-18,2024,2,6,June,18,170,2,25,Tuesday,Q2,Jun,2024-06
20240619,2024-06-19,2024,2,6,June,19,171,3,25,Wednesday,Q2,Jun,2024-06
20240620,2024-06-20,2024,2,6,June,20,172,4,25,Thursday,Q2,Jun,2024-06
20240621,2024-06-21,2024,2,6,June,21,173,5,25,Friday,Q2,Jun,2024-06
20240622,2024-06-22,2024,2,6,June,22,174,6,25,Saturday,Q2,Jun,2024-06
20240623,2024-06-23,2024,2,6,June,23,175,7,25,Sunday,Q2,Jun,2024-06
20240624,2024-06-24,2024,2,6,June,24,176,1,26,Monday,Q2,Jun,2024-06
20240625,2024-06-25,2024,2,6,June,25,177,2,26,Tuesday,Q2,Jun,2024-06
20240626,2024-06-26,2024,2,6,June,26,178,3,26,Wednesday,Q2,Jun,2024-06
20240627,2024-06-27,2024,2,6,June,27,179,4,26,Thursday,Q2,Jun,2024-06
20240628,2024-06-28,2024,2,6,June,28,180,5,26,Friday,Q2,Jun,2024-06
20240629,2024-06-29,2024,2,6,June,29,181,6,26,Saturday,Q2,Jun,2024-06
20240630,2024-06-30,2024,2,6,June,30,182,7,26,Sunday,Q2,Jun,2024-06
20240701,2024-07-01,2024,3,7,July,1,183,1,27,Monday,Q3,Jul,2024-07
20240702,2024-07-02,2024,3,7,July,2,184,2,27,Tuesday,Q3,Jul,2024-07
20240703,2024-07-03,2024,3,7,July,3,185,3,27,Wednesday,Q3,Jul,2024-07
20240704,2024-07-04,2024,3,7,July,4,186,4,27,Thursday,Q3,Jul,2024-07
20240705,2024-07-05,2024,3,7,July,5,187,5,27,Friday,Q3,Jul,2024-07
20240706,2024-07-06,2024,3,7,July,6,188,6,27,Saturday,Q3,Jul,2024-07
20240707,2024-07-07,2024,3,7,July,7,189,7,27,Sunday,Q3,Jul,2024-07
20240708,2024-07-08,2024,3,7,July,8,190,1,28,Monday,Q3,Jul,2024-07
20240709,2024-07-09,2024,3,7,July,9,191,2,28,Tuesday,Q3,Jul,2024-07
20240710,2024-07-10,2024,3,7,July,10,192,3,28,Wednesday,Q3,Jul,2024-07
20240711,2024-07-11,2024,3,7,July,11,193,4,28,Thursday,Q3,Jul,2024-07
20240712,2024-07-12,2024,3,7,July,12,194,5,28,Friday,Q3,Jul,2024-07
20240713,2024-07-13,2024,3,7,July,13,195,6,28,Saturday,Q3,Jul,2024-07
20240714,2024-07-14,2024,3,7,July,14,196,7,28,Sunday,Q3,Jul,2024-07
20240715,2024-07-15,2024,3,7,July,15,197,1,29,Monday,Q3,Jul,2024-07
20240716,2024-07-16,2024,3,7,July,16,198,2,29,Tuesday,Q3,Jul,2024-07
20240717,2024-07-17,2024,3,7,July,17,199,3,29,Wednesday,Q3,Jul,2024-07
20240718,2024-07-18,2024,3,7,July,18,200,4,29,Thursday,Q3,Jul,2024-07
20240719,2024-07-19,2024,3,7,July,19,201,5,29,Friday,Q3,Jul,2024-07
20240720,2024-07-20,2024,3,7,July,20,202,6,29,Saturday,Q3,Jul,2024-07
20240721,2024-07-21,2024,3,7,July,21,203,7,29,Sunday,Q3,Jul,2024-07
20240722,2024-07-22,2024,3,7,July,22,204,1,30,Monday,Q3,Jul,2024-07
20240723,2024-07-23,2024,3,7,July,23,205,2,30,Tuesday,Q3,Jul,2024-07
20240724,2024-07-24,2024,3,7,July,24,206,3,30,Wednesday,Q3,Jul,2024-07
20240725,2024-07-25,2024,3,7,July,25,207,4,30,Thursday,Q3,Jul,2024-07
20240726,2024-07-26,2024,3,7,July,26,208,5,30,Friday,Q3,Jul,2024-07
20240727,2024-07-27,2024,3,7,July,27,209,6,30,Saturday,Q3,Jul,2024-07
20240728,2024-07-28,2024,3,7,July,28,210,7,30,Sunday,Q3,Jul,2024-07
20240729,2024-07-29,2024,3,7,July,29,211,1,31,Monday,Q3,Jul,2024-07
20240730,2024-07-30,2024,3,7,July,30,212,2,31,Tuesday,Q3,Jul,2024-07
20240731,2024-07-31,2024,3,7,July,31,213,3,31,Wednesday,Q3,Jul,2024-07
20240801,2024-08-01,2024,3,8,August,1,214,4,31,Thursday,Q3,Aug,2024-08
20240802,2024-08-02,2024,3,8,August,2,215,5,31,Friday,Q3,Aug,2024-08
20240803,2024-08-03,2024,3,8,August,3,216,6,31,Saturday,Q3,Aug,2024-08
20240804,2024-08-04,2024,3,8,August,4,217,7,31,Sunday,Q3,Aug,2024-08
20240805,2024-08-05,2024,3,8,August,5,218,1,32,Monday,Q3,Aug,2024-08
20240806,2024-08-06,2024,3,8,August,6,219,2,32,Tuesday,Q3,Aug,2024-08
20240807,2024-08-07,2024,3,8,August,7,220,3,32,Wednesday,Q3,Aug,2024-08
20240808,2024-08-08,2024,3,8,August,8,221,4,32,Thursday,Q3,Aug,2024-08
20240809,2024-08-09,2024,3,8,August,9,222,5,32,Friday,Q3,Aug,2024-08
20240810,2024-08-10,2024,3,8,August,10,223,6,32,Saturday,Q3,Aug,2024-08
20240811,2024-08-11,2024,3,8,August,11,224,7,32,Sunday,Q3,Aug,2024-08
20240812,2024-08-12,2024,3,8,August,12,225,1,33,Monday,Q3,Aug,2024-08
20240813,2024-08-13,2024,3,8,August,13,226,2,33,Tuesday,Q3,Aug,2024-08
20240814,2024-08-14,2024,3,8,August,14,227,3,33,Wednesday,Q3,Aug,2024-08
20240815,2024-08-15,2024,3,8,August,15,228,4,33,Thursday,Q3,Aug,2024-08
20240816,2024-08-16,2024,3,8,August,16,229,5,33,Friday,Q3,Aug,2024-08
20240817,2024-08-17,2024,3,8,August,17,230,6,33,Saturday,Q3,Aug,2024-08
20240818,2024-08-18,2024,3,8,August,18,231,7,33,Sunday,Q3,Aug,2024-08
20240819,2024-08-19,2024,3,8,August,19,232,1,34,Monday,Q3,Aug,2024-08
20240820,2024-08-20,2024,3,8,August,20,233,2,34,Tuesday,Q3,Aug,2024-08
20240821,2024-08-21,2024,3,8,August,21,234,3,34,Wednesday,Q3,Aug,2024-08
20240822,2024-08-22,2024,3,8,August,22,235,4,34,Thursday,Q3,Aug,2024-08
20240823,2024-08-23,2024,3,8,August,23,236,5,34,Friday,Q3,Aug,2024-08
20240824,2024-08-24,2024,3,8,August,24,237,6,34,Saturday,Q3,Aug,2024-08
20240825,2024-08-25,2024,3,8,August,25,238,7,34,Sunday,Q3,Aug,2024-08
20240826,2024-08-26,2024,3,8,August,26,239,1,35,Monday,Q3,Aug,2024-08
20240827,2024-08-27,2024,3,8,August,27,240,2,35,Tuesday,Q3,Aug,2024-08
20240828,2024-08-28,2024,3,8,August,28,241,3,35,Wednesday,Q3,Aug,2024-08
20240829,2024-08-29,2024,3,8,August,29,242,4,35,Thursday,Q3,Aug,2024-08
20240830,2024-08-30,2024,3,8,August,30,243,5,35,Friday,Q3,Aug,2024-08
20240831,2024-08-31,2024,3,8,August,31,244,6,35,Saturday,Q3,Aug,2024-08
20240901,2024-09-01,2024,3,9,September,1,245,7,35,Sunday,Q3,Sep,2024-09
20240902,2024-09-02,2024,3,9,September,2,246,1,36,Monday,Q3,Sep,2024-09
20240903,2024-09-03,2024,3,9,September,3,247,2,36,Tuesday,Q3,Sep,2024-09
20240904,2024-09-04,2024,3,9,September,4,248,3,36,Wednesday,Q3,Sep,2024-09
20240905,2024-09-05,2024,3,9,September,5,249,4,36,Thursday,Q3,Sep,2024-09
20240906,2024-09-06,2024,3,9,September,6,250,5,36,Friday,Q3,Sep,2024-09
20240907,2024-09-07,2024,3,9,September,7,251,6,36,Saturday,Q3,Sep,2024-09
20240908,2024-09-08,2024,3,9,September,8,252,7,36,Sunday,Q3,Sep,2024-09
20240909,2024-09-09,2024,3,9,September,9,253,1,37,Monday,Q3,Sep,2024-09
20240910,2024-09-10,2024,3,9,September,10,254,2,37,Tuesday,Q3,Sep,2024-09
20240911,2024-09-11,2024,3,9,September,11,255,3,37,Wednesday,Q3,Sep,2024-09
20240912,2024-09-12,2024,3,9,September,12,256,4,37,Thursday,Q3,Sep,2024-09
20240913,2024-09-13,2024,3,9,September,13,257,5,37,Friday,Q3,Sep,2024-09
20240914,2024-09-14,2024,3,9,September,14,258,6,37,Saturday,Q3,Sep,2024-09
20240915,2024-09-15,2024,3,9,September,15,259,7,37,Sunday,Q3,Sep,2024-09
20240916,2024-09-16,2024,3,9,September,16,260,1,38,Monday,Q3,Sep,2024-09
20240917,2024-09-17,2024,3,9,September,17,261,2,38,Tuesday,Q3,Sep,2024-09
20240918,2024-09-18,2024,3,9,September,18,262,3,38,Wednesday,Q3,Sep,2024-09
20240919,2024-09-19,2024,3,9,September,19,263,4,38,Thursday,Q3,Sep,2024-09
20240920,2024-09-20,2024,3,9,September,20,264,5,38,Friday,Q3,Sep,2024-09
20240921,2024-09-21,2024,3,9,September,21,265,6,38,Saturday,Q3,Sep,2024-09
20240922,2024-09-22,2024,3,9,September,22,266,7,38,Sunday,Q3,Sep,2024-09
20240923,2024-09-23,2024,3,9,September,23,267,1,39,Monday,Q3,Sep,2024-09
20240924,2024-09-24,2024,3,9,September,24,268,2,39,Tuesday,Q3,Sep,2024-09
20240925,2024-09-25,2024,3,9,September,25,269,3,39,Wednesday,Q3,Sep,2024-09
20240926,2024-09-26,2024,3,9,September,26,270,4,39,Thursday,Q3,Sep,2024-09
20240927,2024-09-27,2024,3,9,September,27,271,5,39,Friday,Q3,Sep,2024-09
20240928,2024-09-28,2024,3,9,September,28,272,6,39,Saturday,Q3,Sep,2024-09
20240929,2024-09-29,2024,3,9,September,29,273,7,39,Sunday,Q3,Sep,2024-09
20240930,2024-09-30,2024,3,9,September,30,274,1,40,Monday,Q3,Sep,2024-09
20241001,2024-10-01,2024,4,10,October,1,275,2,40,Tuesday,Q4,Oct,2024-10
20241002,2024-10-02,2024,4,10,October,2,276,3,40,Wednesday,Q4,Oct,2024-10
20241003,2024-10-03,2024,4,10,October,3,277,4,40,Thursday,Q4,Oct,2024-10
20241004,2024-10-04,2024,4,10,October,4,278,5,40,Friday,Q4,Oct,2024-10
20241005,2024-10-05,2024,4,10,October,5,279,6,40,Saturday,Q4,Oct,2024-10
20241006,2024-10-06,2024,4,10,October,6,280,7,40,Sunday,Q4,Oct,2024-10
20241007,2024-10-07,2024,4,10,October,7,281,1,41,Monday,Q4,Oct,2024-10
20241008,2024-10-08,2024,4,10,October,8,282,2,41,Tuesday,Q4,Oct,2024-10
20241009,2024-10-09,2024,4,10,October,9,283,3,41,Wednesday,Q4,Oct,2024-10
20241010,2024-10-10,2024,4,10,October,10,284,4,41,Thursday,Q4,Oct,2024-10
20241011,2024-10-11,2024,4,10,October,11,285,5,41,Friday,Q4,Oct,2024-10
20241012,2024-10-12,2024,4,10,October,12,286,6,41,Saturday,Q4,Oct,2024-10
20241013,2024-10-13,2024,4,10,October,13,287,7,41,Sunday,Q4,Oct,2024-10
20241014,2024-10-14,2024,4,10,October,14,288,1,42,Monday,Q4,Oct,2024-10
20241015,2024-10-15,2024,4,10,October,15,289,2,42,Tuesday,Q4,Oct,2024-10
20241016,2024-10-16,2024,4,10,October,16,290,3,42,Wednesday,Q4,Oct,2024-10
20241017,2024-10-17,2024,4,10,October,17,291,4,42,Thursday,Q4,Oct,2024-10
20241018,2024-10-18,2024,4,10,October,18,292,5,42,Friday,Q4,Oct,2024-10
20241019,2024-10-19,2024,4,10,October,19,293,6,42,Saturday,Q4,Oct,2024-10
20241020,2024-10-20,2024,4,10,October,20,294,7,42,Sunday,Q4,Oct,2024-10
20241021,2024-10-21,2024,4,10,October,21,295,1,43,Monday,Q4,Oct,2024-10
20241022,2024-10-22,2024,4,10,October,22,296,2,43,Tuesday,Q4,Oct,2024-10
20241023,2024-10-23,2024,4,10,October,23,297,3,43,Wednesday,Q4,Oct,2024-10
20241024,2024-10-24,2024,4,10,October,24,298,4,43,Thursday,Q4,Oct,2024-10
20241025,2024-10-25,2024,4,10,October,25,299,5,43,Friday,Q4,Oct,2024-10
20241026,2024-10-26,2024,4,10,October,26,300,6,43,Saturday,Q4,Oct,2024-10
20241027,2024-10-27,2024,4,10,October,27,301,7,43,Sunday,Q4,Oct,2024-10
20241028,2024-10-28,2024,4,10,October,28,302,1,44,Monday,Q4,Oct,2024-10
20241029,2024-10-29,2024,4,10,October,29,303,2,44,Tuesday,Q4,Oct,2024-10
20241030,2024-10-30,2024,4,10,October,30,304,3,44,Wednesday,Q4,Oct,2024-10
20241031,2024-10-31,2024,4,10,October,31,305,4,44,Thursday,Q4,Oct,2024-10
20241101,2024-11-01,2024,4,11,November,1,306,5,44,Friday,Q4,Nov,2024-11
20241102,2024-11-02,2024,4,11,November,2,307,6,44,Saturday,Q4,Nov,2024-11
20241103,2024-11-03,2024,4,11,November,3,308,7,44,Sunday,Q4,Nov,2024-11
20241104,2024-11-04,2024,4,11,November,4,309,1,45,Monday,Q4,Nov,2024-11
20241105,2024-11-05,2024,4,11,November,5,310,2,45,Tuesday,Q4,Nov,2024-11
20241106,2024-11-06,2024,4,11,November,6,311,3,45,Wednesday,Q4,Nov,2024-11
20241107,2024-11-07,2024,4,11,November,7,312,4,45,Thursday,Q4,Nov,2024-11
20241108,2024-11-08,2024,4,11,November,8,313,5,45,Friday,Q4,Nov,2024-11
20241109,2024-11-09,2024,4,11,November,9,314,6,45,Saturday,Q4,Nov,2024-11
20241110,2024-11-10,2024,4,11,November,10,315,7,45,Sunday,Q4,Nov,2024-11
20241111,2024-11-11,2024,4,11,November,11,316,1,46,Monday,Q4,Nov,2024-11
20241112,2024-11-12,2024,4,11,November,12,317,2,46,Tuesday,Q4,Nov,2024-11
20241113,2024-11-13,2024,4,11,November,13,318,3,46,Wednesday,Q4,Nov,2024-11
20241114,2024-11-14,2024,4,11,November,14,319,4,46,Thursday,Q4,Nov,2024-11
20241115,2024-11-15,2024,4,11,November,15,320,5,46,Friday,Q4,Nov,2024-11
20241116,2024-11-16,2024,4,11,November,16,321,6,46,Saturday,Q4,Nov,2024-11
20241117,2024-11-17,2024,4,11,November,17,322,7,46,Sunday,Q4,Nov,2024-11
20241118,2024-11-18,2024,4,11,November,18,323,1,47,Monday,Q4,Nov,2024-11
20241119,2024-11-19,2024,4,11,November,19,324,2,47,Tuesday,Q4,Nov,2024-11
20241120,2024-11-20,2024,4,11,November,20,325,3,47,Wednesday,Q4,Nov,2024-11
20241121,2024-11-21,2024,4,11,November,21,326,4,47,Thursday,Q4,Nov,2024-11
20241122,2024-11-22,2024,4,11,November,22,327,5,47,Friday,Q4,Nov,2024-11
20241123,2024-11-23,2024,4,11,November,23,328,6,47,Saturday,Q4,Nov,2024-11
20241124,2024-11-24,2024,4,11,November,24,329,7,47,Sunday,Q4,Nov,2024-11
20241125,2024-11-25,2024,4,11,November,25,330,1,48,Monday,Q4,Nov,2024-11
20241126,2024-11-26,2024,4,11,November,26,331,2,48,Tuesday,Q4,Nov,2024-11
20241127,2024-11-27,2024,4,11,November,27,332,3,48,Wednesday,Q4,Nov,2024-11
20241128,2024-11-28,2024,4,11,November,28,333,4,48,Thursday,Q4,Nov,2024-11
20241129,2024-11-29,2024,4,11,November,29,334,5,48,Friday,Q4,Nov,2024-11
20241130,2024-11-30,2024,4,11,November,30,335,6,48,Saturday,Q4,Nov,2024-11
20241201,2024-12-01,2024,4,12,December,1,336,7,48,Sunday,Q4,Dec,2024-12
20241202,2024-12-02,2024,4,12,December,2,337,1,49,Monday,Q4,Dec,2024-12
20241203,2024-12-03,2024,4,12,December,3,338,2,49,Tuesday,Q4,Dec,2024-12
20241204,2024-12-04,2024,4,12,December,4,339,3,49,Wednesday,Q4,Dec,2024-12
20241205,2024-12-05,2024,4,12,December,5,340,4,49,Thursday,Q4,Dec,2024-12
20241206,2024-12-06,2024,4,12,December,6,341,5,49,Friday,Q4,Dec,2024-12
20241207,2024-12-07,2024,4,12,December,7,342,6,49,Saturday,Q4,Dec,2024-12
20241208,2024-12-08,2024,4,12,December,8,343,7,49,Sunday,Q4,Dec,2024-12
20241209,2024-12-09,2024,4,12,December,9,344,1,50,Monday,Q4,Dec,2024-12
20241210,2024-12-10,2024,4,12,December,10,345,2,50,Tuesday,Q4,Dec,2024-12
20241211,2024-12-11,2024,4,12,December,11,346,3,50,Wednesday,Q4,Dec,2024-12
20241212,2024-12-12,2024,4,12,December,12,347,4,50,Thursday,Q4,Dec,2024-12
20241213,2024-12-13,2024,4,12,December,13,348,5,50,Friday,Q4,Dec,2024-12
20241214,2024-12-14,2024,4,12,December,14,349,6,50,Saturday,Q4,Dec,2024-12
20241215,2024-12-15,2024,4,12,December,15,350,7,50,Sunday,Q4,Dec,2024-12
20241216,2024-12-16,2024,4,12,December,16,351,1,51,Monday,Q4,Dec,2024-12
20241217,2024-12-17,2024,4,12,December,17,352,2,51,Tuesday,Q4,Dec,2024-12
20241218,2024-12-18,2024,4,12,December,18,353,3,51,Wednesday,Q4,Dec,2024-12
20241219,2024-12-19,2024,4,12,December,19,354,4,51,Thursday,Q4,Dec,2024-12
20241220,2024-12-20,2024,4,12,December,20,355,5,51,Friday,Q4,Dec,2024-12
20241221,2024-12-21,2024,4,12,December,21,356,6,51,Saturday,Q4,Dec,2024-12
20241222,2024-12-22,2024,4,12,December,22,357,7,51,Sunday,Q4,Dec,2024-12
20241223,2024-12-23,2024,4,12,December,23,358,1,52,Monday,Q4,Dec,2024-12
20241224,2024-12-24,2024,4,12,December,24,359,2,52,Tuesday,Q4,Dec,2024-12
20241225,2024-12-25,2024,4,12,December,25,360,3,52,Wednesday,Q4,Dec,2024-12
20241226,2024-12-26,2024,4,12,December,26,361,4,52,Thursday,Q4,Dec,2024-12
